"Sample","Transect.ID","Individual.ID","Year","Site","Visit","SiteVisit","Lat","Long","Collected","Transect","NetorPan","Date.Collected","Type","Species.Code","Genus.Code","Sex","RNA.conc.","DWV","SBV","BQCV","Richness","EstRich_338","Abundance","Diversity","APME_ABUND","BOIM_ABUND","LASI_ABUND","PEPR_ABUND","Nat.1000","Land_Richness_1000","floralrichness","totaldensity","Richness_visit","Abundance_visit","Diversity_visit","invsimpson_visit","shannon_visit","APME_ABUND_visit","BOIM_ABUND_visit","LASI_ABUND_visit","PEPR_ABUND_visit","floralrichness_visit","floralsimpson_visit","floralshannon_visit","squashdensity_visit","forbdensity_visit","totaldensity_visit","squashfloralcover_visit","total_Fcover_visit","BGcover_visit","Squashcover_visit","Grasscover_visit","Forbscover_visit"
1468,"S15B2N","S15B2N-11",2015,"S",2,"S2",42.45859,-83.77424,"squash","B","Net","8/7/2015","NON","BOIM","BOMB","F","too high",0,0,0,19,20.354,288,0.838614005,54,50,51,69,0.645079186,18,19,65.20833333,16,172,0.800094646,5.002367264,1.873694324,29,21,43,51,12,0.595121312012449,1.45368866352117,0.625,46.0416666666667,46.6666666666667,1.375,2.10416666666667,14.3541666666667,6.08333333333333,71.9791666666667,19.5833333333333
1493,"S15B2N","S15B2N-36",2015,"S",2,"S2",42.45859,-83.77424,"squash","B","Net","8/7/2015","APIS","APME","APIS","F","11",0,0,0,19,20.354,288,0.838614005,54,50,51,69,0.645079186,18,19,65.20833333,16,172,0.800094646,5.002367264,1.873694324,29,21,43,51,12,0.595121312012449,1.45368866352117,0.625,46.0416666666667,46.6666666666667,1.375,2.10416666666667,14.3541666666667,6.08333333333333,71.9791666666667,19.5833333333333
1502,"S15D2N","S15D2N-45",2015,"S",2,"S2",42.45859,-83.77424,"flowers","D","Net","8/7/2015","NON","BOIM","BOMB","F","too high",0,0,0,19,20.354,288,0.838614005,54,50,51,69,0.645079186,18,19,65.20833333,16,172,0.800094646,5.002367264,1.873694324,29,21,43,51,12,0.595121312012449,1.45368866352117,0.625,46.0416666666667,46.6666666666667,1.375,2.10416666666667,14.3541666666667,6.08333333333333,71.9791666666667,19.5833333333333
1505,"S15D2N","S15D2N-48",2015,"S",2,"S2",42.45859,-83.77424,"flowers","D","Net","8/7/2015","NON","BOIM","BOMB","F","too high",1,0,0,19,20.354,288,0.838614005,54,50,51,69,0.645079186,18,19,65.20833333,16,172,0.800094646,5.002367264,1.873694324,29,21,43,51,12,0.595121312012449,1.45368866352117,0.625,46.0416666666667,46.6666666666667,1.375,2.10416666666667,14.3541666666667,6.08333333333333,71.9791666666667,19.5833333333333
1515,"S15D2N","S15D2N-58",2015,"S",2,"S2",42.45859,-83.77424,"flowers","D","Net","8/7/2015","APIS","APME","APIS","F","138",1,0,1,19,20.354,288,0.838614005,54,50,51,69,0.645079186,18,19,65.20833333,16,172,0.800094646,5.002367264,1.873694324,29,21,43,51,12,0.595121312012449,1.45368866352117,0.625,46.0416666666667,46.6666666666667,1.375,2.10416666666667,14.3541666666667,6.08333333333333,71.9791666666667,19.5833333333333
1650,"S15B3N","S15B3N-20",2015,"S",3,"S3",42.45859,-83.77424,"squash","B","Net","8/21/2015","APIS","APME","APIS","F","320",0,0,0,19,20.354,288,0.838614005,54,50,51,69,0.645079186,18,19,65.20833333,12,116,0.844381688,6.425978988,2.078238736,25,29,8,18,13,0.728163098032968,1.68066016014959,0.5,83.25,83.75,0.8125,11.7083333333333,15.7083333333333,6.08333333333333,55.3958333333333,34.5208333333333
1654,"S15B3N","S15B3N-24",2015,"S",3,"S3",42.45859,-83.77424,"squash","B","Net","8/21/2015","NON","BOIM","BOMB","F","too high",1,0,0,19,20.354,288,0.838614005,54,50,51,69,0.645079186,18,19,65.20833333,12,116,0.844381688,6.425978988,2.078238736,25,29,8,18,13,0.728163098032968,1.68066016014959,0.5,83.25,83.75,0.8125,11.7083333333333,15.7083333333333,6.08333333333333,55.3958333333333,34.5208333333333
1662,"S15B3N","S15B3N-32",2015,"S",3,"S3",42.45859,-83.77424,"squash","B","Net","8/21/2015","NON","BOIM","BOMB","F","too high",0,0,0,19,20.354,288,0.838614005,54,50,51,69,0.645079186,18,19,65.20833333,12,116,0.844381688,6.425978988,2.078238736,25,29,8,18,13,0.728163098032968,1.68066016014959,0.5,83.25,83.75,0.8125,11.7083333333333,15.7083333333333,6.08333333333333,55.3958333333333,34.5208333333333
1678,"S15D3N","S15D3N-48",2015,"S",3,"S3",42.45859,-83.77424,"flowers","D","Net","8/21/2015","APIS","APME","APIS","F","265",0,0,0,19,20.354,288,0.838614005,54,50,51,69,0.645079186,18,19,65.20833333,12,116,0.844381688,6.425978988,2.078238736,25,29,8,18,13,0.728163098032968,1.68066016014959,0.5,83.25,83.75,0.8125,11.7083333333333,15.7083333333333,6.08333333333333,55.3958333333333,34.5208333333333
1698,"S15D3N","S15D3N-68",2015,"S",3,"S3",42.45859,-83.77424,"flowers","D","Net","8/21/2015","NON","BOIM","BOMB","F","too high",0,0,1,19,20.354,288,0.838614005,54,50,51,69,0.645079186,18,19,65.20833333,12,116,0.844381688,6.425978988,2.078238736,25,29,8,18,13,0.728163098032968,1.68066016014959,0.5,83.25,83.75,0.8125,11.7083333333333,15.7083333333333,6.08333333333333,55.3958333333333,34.5208333333333
1480,"S15B2N","S15B2N-23",2015,"S",2,"S2",42.45859,-83.77424,"squash","B","Net","8/7/2015","NON","PEPR","PEPO","M","140",0,0,0,19,20.354,288,0.838614005,54,50,51,69,0.645079186,18,19,65.20833333,16,172,0.800094646,5.002367264,1.873694324,29,21,43,51,12,0.595121312012449,1.45368866352117,0.625,46.0416666666667,46.6666666666667,1.375,2.10416666666667,14.3541666666667,6.08333333333333,71.9791666666667,19.5833333333333
1592,"S15C2P","S15C2P-135",2015,"S",2,"S2",42.45859,-83.77424,"squash","C","Pan","8/7/2015","NON","LASI","LASI","F","89.1",0,0,0,19,20.354,288,0.838614005,54,50,51,69,0.645079186,18,19,65.20833333,16,172,0.800094646,5.002367264,1.873694324,29,21,43,51,12,0.595121312012449,1.45368866352117,0.625,46.0416666666667,46.6666666666667,1.375,2.10416666666667,14.3541666666667,6.08333333333333,71.9791666666667,19.5833333333333
1607,"S15C2P","S15C2P-150",2015,"S",2,"S2",42.45859,-83.77424,"squash","C","Pan","8/7/2015","NON","LASI","LASI","F","34.8",0,0,0,19,20.354,288,0.838614005,54,50,51,69,0.645079186,18,19,65.20833333,16,172,0.800094646,5.002367264,1.873694324,29,21,43,51,12,0.595121312012449,1.45368866352117,0.625,46.0416666666667,46.6666666666667,1.375,2.10416666666667,14.3541666666667,6.08333333333333,71.9791666666667,19.5833333333333
1608,"S15C2P","S15C2P-151",2015,"S",2,"S2",42.45859,-83.77424,"squash","C","Pan","8/7/2015","NON","LASI","LASI","F","20.6",0,0,0,19,20.354,288,0.838614005,54,50,51,69,0.645079186,18,19,65.20833333,16,172,0.800094646,5.002367264,1.873694324,29,21,43,51,12,0.595121312012449,1.45368866352117,0.625,46.0416666666667,46.6666666666667,1.375,2.10416666666667,14.3541666666667,6.08333333333333,71.9791666666667,19.5833333333333
1646,"S15B3N","S15B3N-16",2015,"S",3,"S3",42.45859,-83.77424,"squash","B","Net","8/21/2015","NON","PEPR","PEPO","M","67.2",1,0,0,19,20.354,288,0.838614005,54,50,51,69,0.645079186,18,19,65.20833333,12,116,0.844381688,6.425978988,2.078238736,25,29,8,18,13,0.728163098032968,1.68066016014959,0.5,83.25,83.75,0.8125,11.7083333333333,15.7083333333333,6.08333333333333,55.3958333333333,34.5208333333333
1716,"S15C3N","S15C3N-86",2015,"S",3,"S3",42.45859,-83.77424,"squash","C","Net","8/21/2015","NON","PEPR","PEPO","M","20",0,0,0,19,20.354,288,0.838614005,54,50,51,69,0.645079186,18,19,65.20833333,12,116,0.844381688,6.425978988,2.078238736,25,29,8,18,13,0.728163098032968,1.68066016014959,0.5,83.25,83.75,0.8125,11.7083333333333,15.7083333333333,6.08333333333333,55.3958333333333,34.5208333333333
1469,"S15B2N","S15B2N-12",2015,"S",2,"S2",42.45859,-83.77424,"squash","B","Net","8/7/2015","NON","BOIM","BOMB","F","too high",1,1,1,19,20.354,288,0.838614005,54,50,51,69,0.645079186,18,19,65.20833333,16,172,0.800094646,5.002367264,1.873694324,29,21,43,51,12,0.595121312012449,1.45368866352117,0.625,46.0416666666667,46.6666666666667,1.375,2.10416666666667,14.3541666666667,6.08333333333333,71.9791666666667,19.5833333333333
1496,"S15B2N","S15B2N-39",2015,"S",2,"S2",42.45859,-83.77424,"squash","B","Net","8/7/2015","APIS","APME","APIS","F","253",1,1,1,19,20.354,288,0.838614005,54,50,51,69,0.645079186,18,19,65.20833333,16,172,0.800094646,5.002367264,1.873694324,29,21,43,51,12,0.595121312012449,1.45368866352117,0.625,46.0416666666667,46.6666666666667,1.375,2.10416666666667,14.3541666666667,6.08333333333333,71.9791666666667,19.5833333333333
1500,"S15D2N","S15D2N-43",2015,"S",2,"S2",42.45859,-83.77424,"flowers","D","Net","8/7/2015","NON","BOIM","BOMB","F","496",0,0,0,19,20.354,288,0.838614005,54,50,51,69,0.645079186,18,19,65.20833333,16,172,0.800094646,5.002367264,1.873694324,29,21,43,51,12,0.595121312012449,1.45368866352117,0.625,46.0416666666667,46.6666666666667,1.375,2.10416666666667,14.3541666666667,6.08333333333333,71.9791666666667,19.5833333333333
1506,"S15D2N","S15D2N-49",2015,"S",2,"S2",42.45859,-83.77424,"flowers","D","Net","8/7/2015","NON","BOIM","BOMB","F","too high",1,1,1,19,20.354,288,0.838614005,54,50,51,69,0.645079186,18,19,65.20833333,16,172,0.800094646,5.002367264,1.873694324,29,21,43,51,12,0.595121312012449,1.45368866352117,0.625,46.0416666666667,46.6666666666667,1.375,2.10416666666667,14.3541666666667,6.08333333333333,71.9791666666667,19.5833333333333
1521,"S15D2N","S15D2N-64",2015,"S",2,"S2",42.45859,-83.77424,"flowers","D","Net","8/7/2015","APIS","APME","APIS","F","too high",1,1,1,19,20.354,288,0.838614005,54,50,51,69,0.645079186,18,19,65.20833333,16,172,0.800094646,5.002367264,1.873694324,29,21,43,51,12,0.595121312012449,1.45368866352117,0.625,46.0416666666667,46.6666666666667,1.375,2.10416666666667,14.3541666666667,6.08333333333333,71.9791666666667,19.5833333333333
1576,"S15A2P","S15A2P-119",2015,"S",2,"S2",42.45859,-83.77424,"squash","A","Pan","8/7/2015","NON","BOIM","BOMB","F","too high",1,1,1,19,20.354,288,0.838614005,54,50,51,69,0.645079186,18,19,65.20833333,16,172,0.800094646,5.002367264,1.873694324,29,21,43,51,12,0.595121312012449,1.45368866352117,0.625,46.0416666666667,46.6666666666667,1.375,2.10416666666667,14.3541666666667,6.08333333333333,71.9791666666667,19.5833333333333
1590,"S15C2P","S15C2P-133",2015,"S",2,"S2",42.45859,-83.77424,"squash","C","Pan","8/7/2015","APIS","APME","APIS","F","315",1,1,1,19,20.354,288,0.838614005,54,50,51,69,0.645079186,18,19,65.20833333,16,172,0.800094646,5.002367264,1.873694324,29,21,43,51,12,0.595121312012449,1.45368866352117,0.625,46.0416666666667,46.6666666666667,1.375,2.10416666666667,14.3541666666667,6.08333333333333,71.9791666666667,19.5833333333333
1631,"S15A3N","S15A3N-1",2015,"S",3,"S3",42.45859,-83.77424,"squash","A","Net","8/21/2015","NON","BOIM","BOMB","F","too high",1,1,1,19,20.354,288,0.838614005,54,50,51,69,0.645079186,18,19,65.20833333,12,116,0.844381688,6.425978988,2.078238736,25,29,8,18,13,0.728163098032968,1.68066016014959,0.5,83.25,83.75,0.8125,11.7083333333333,15.7083333333333,6.08333333333333,55.3958333333333,34.5208333333333
1635,"S15A3N","S15A3N-5",2015,"S",3,"S3",42.45859,-83.77424,"squash","A","Net","8/21/2015","NON","BOIM","BOMB","F","too high",1,1,1,19,20.354,288,0.838614005,54,50,51,69,0.645079186,18,19,65.20833333,12,116,0.844381688,6.425978988,2.078238736,25,29,8,18,13,0.728163098032968,1.68066016014959,0.5,83.25,83.75,0.8125,11.7083333333333,15.7083333333333,6.08333333333333,55.3958333333333,34.5208333333333
1660,"S15B3N","S15B3N-30",2015,"S",3,"S3",42.45859,-83.77424,"squash","B","Net","8/21/2015","NON","BOIM","BOMB","F","too high",1,0,0,19,20.354,288,0.838614005,54,50,51,69,0.645079186,18,19,65.20833333,12,116,0.844381688,6.425978988,2.078238736,25,29,8,18,13,0.728163098032968,1.68066016014959,0.5,83.25,83.75,0.8125,11.7083333333333,15.7083333333333,6.08333333333333,55.3958333333333,34.5208333333333
1664,"S15B3N","S15B3N-34",2015,"S",3,"S3",42.45859,-83.77424,"squash","B","Net","8/21/2015","NON","BOIM","BOMB","F","too high",1,0,1,19,20.354,288,0.838614005,54,50,51,69,0.645079186,18,19,65.20833333,12,116,0.844381688,6.425978988,2.078238736,25,29,8,18,13,0.728163098032968,1.68066016014959,0.5,83.25,83.75,0.8125,11.7083333333333,15.7083333333333,6.08333333333333,55.3958333333333,34.5208333333333
1680,"S15D3N","S15D3N-50",2015,"S",3,"S3",42.45859,-83.77424,"flowers","D","Net","8/21/2015","APIS","APME","APIS","F","482",1,1,1,19,20.354,288,0.838614005,54,50,51,69,0.645079186,18,19,65.20833333,12,116,0.844381688,6.425978988,2.078238736,25,29,8,18,13,0.728163098032968,1.68066016014959,0.5,83.25,83.75,0.8125,11.7083333333333,15.7083333333333,6.08333333333333,55.3958333333333,34.5208333333333
1682,"S15D3N","S15D3N-52",2015,"S",3,"S3",42.45859,-83.77424,"flowers","D","Net","8/21/2015","APIS","APME","APIS","F","289",1,1,1,19,20.354,288,0.838614005,54,50,51,69,0.645079186,18,19,65.20833333,12,116,0.844381688,6.425978988,2.078238736,25,29,8,18,13,0.728163098032968,1.68066016014959,0.5,83.25,83.75,0.8125,11.7083333333333,15.7083333333333,6.08333333333333,55.3958333333333,34.5208333333333
1710,"S15C3N","S15C3N-80",2015,"S",3,"S3",42.45859,-83.77424,"squash","C","Net","8/21/2015","NON","BOIM","BOMB","F","too high",1,1,1,19,20.354,288,0.838614005,54,50,51,69,0.645079186,18,19,65.20833333,12,116,0.844381688,6.425978988,2.078238736,25,29,8,18,13,0.728163098032968,1.68066016014959,0.5,83.25,83.75,0.8125,11.7083333333333,15.7083333333333,6.08333333333333,55.3958333333333,34.5208333333333
1746,"S15D3P","S15D3P-116",2015,"S",3,"S3",42.45859,-83.77424,"flowers","D","Pan","8/21/2015","NON","BOIM","BOMB","F","241",1,0,0,19,20.354,288,0.838614005,54,50,51,69,0.645079186,18,19,65.20833333,12,116,0.844381688,6.425978988,2.078238736,25,29,8,18,13,0.728163098032968,1.68066016014959,0.5,83.25,83.75,0.8125,11.7083333333333,15.7083333333333,6.08333333333333,55.3958333333333,34.5208333333333
1478,"S15B2N","S15B2N-21",2015,"S",2,"S2",42.45859,-83.77424,"squash","B","Net","8/7/2015","NON","PEPR","PEPO","M","248",1,0,0,19,20.354,288,0.838614005,54,50,51,69,0.645079186,18,19,65.20833333,16,172,0.800094646,5.002367264,1.873694324,29,21,43,51,12,0.595121312012449,1.45368866352117,0.625,46.0416666666667,46.6666666666667,1.375,2.10416666666667,14.3541666666667,6.08333333333333,71.9791666666667,19.5833333333333
1554,"S15C2N","S15C2N-97",2015,"S",2,"S2",42.45859,-83.77424,"squash","C","Net","8/7/2015","NON","PEPR","PEPO","M","too high",0,0,0,19,20.354,288,0.838614005,54,50,51,69,0.645079186,18,19,65.20833333,16,172,0.800094646,5.002367264,1.873694324,29,21,43,51,12,0.595121312012449,1.45368866352117,0.625,46.0416666666667,46.6666666666667,1.375,2.10416666666667,14.3541666666667,6.08333333333333,71.9791666666667,19.5833333333333
1562,"S15A2P","S15A2P-105",2015,"S",2,"S2",42.45859,-83.77424,"squash","A","Pan","8/7/2015","NON","LASI","LASI","F","105",0,0,0,19,20.354,288,0.838614005,54,50,51,69,0.645079186,18,19,65.20833333,16,172,0.800094646,5.002367264,1.873694324,29,21,43,51,12,0.595121312012449,1.45368866352117,0.625,46.0416666666667,46.6666666666667,1.375,2.10416666666667,14.3541666666667,6.08333333333333,71.9791666666667,19.5833333333333
1566,"S15A2P","S15A2P-109",2015,"S",2,"S2",42.45859,-83.77424,"squash","A","Pan","8/7/2015","NON","LASI","LASI","F","63.6",1,0,0,19,20.354,288,0.838614005,54,50,51,69,0.645079186,18,19,65.20833333,16,172,0.800094646,5.002367264,1.873694324,29,21,43,51,12,0.595121312012449,1.45368866352117,0.625,46.0416666666667,46.6666666666667,1.375,2.10416666666667,14.3541666666667,6.08333333333333,71.9791666666667,19.5833333333333
1612,"S15C2P","S15C2P-155",2015,"S",2,"S2",42.45859,-83.77424,"squash","C","Pan","8/7/2015","NON","LASI","LASI","F","29.5",0,0,0,19,20.354,288,0.838614005,54,50,51,69,0.645079186,18,19,65.20833333,16,172,0.800094646,5.002367264,1.873694324,29,21,43,51,12,0.595121312012449,1.45368866352117,0.625,46.0416666666667,46.6666666666667,1.375,2.10416666666667,14.3541666666667,6.08333333333333,71.9791666666667,19.5833333333333
1641,"S15B3N","S15B3N-11",2015,"S",3,"S3",42.45859,-83.77424,"squash","B","Net","8/21/2015","NON","PEPR","PEPO","M","174",0,0,0,19,20.354,288,0.838614005,54,50,51,69,0.645079186,18,19,65.20833333,12,116,0.844381688,6.425978988,2.078238736,25,29,8,18,13,0.728163098032968,1.68066016014959,0.5,83.25,83.75,0.8125,11.7083333333333,15.7083333333333,6.08333333333333,55.3958333333333,34.5208333333333
1720,"S15C3N","S15C3N-90",2015,"S",3,"S3",42.45859,-83.77424,"squash","C","Net","8/21/2015","NON","PEPR","PEPO","M","151",0,0,0,19,20.354,288,0.838614005,54,50,51,69,0.645079186,18,19,65.20833333,12,116,0.844381688,6.425978988,2.078238736,25,29,8,18,13,0.728163098032968,1.68066016014959,0.5,83.25,83.75,0.8125,11.7083333333333,15.7083333333333,6.08333333333333,55.3958333333333,34.5208333333333
1722,"S15C3N","S15C3N-92",2015,"S",3,"S3",42.45859,-83.77424,"squash","C","Net","8/21/2015","NON","PEPR","PEPO","M","165",0,0,0,19,20.354,288,0.838614005,54,50,51,69,0.645079186,18,19,65.20833333,12,116,0.844381688,6.425978988,2.078238736,25,29,8,18,13,0.728163098032968,1.68066016014959,0.5,83.25,83.75,0.8125,11.7083333333333,15.7083333333333,6.08333333333333,55.3958333333333,34.5208333333333
1735,"S15A3P","S15A3P-105",2015,"S",3,"S3",42.45859,-83.77424,"squash","A","Pan","8/21/2015","NON","LASI","LASI","F","40.1",0,0,0,19,20.354,288,0.838614005,54,50,51,69,0.645079186,18,19,65.20833333,12,116,0.844381688,6.425978988,2.078238736,25,29,8,18,13,0.728163098032968,1.68066016014959,0.5,83.25,83.75,0.8125,11.7083333333333,15.7083333333333,6.08333333333333,55.3958333333333,34.5208333333333
4769,"SP16A2N","SP16A2N-20",2016,"SP",2,"SP2",42.6815,-83.75499,"squash","A","Net","9/1/2016","APIS","APME","APIS","F","204",1,1,1,30,29.824,343,0.71941113,38,153,89,6,0.510614209,23,15,39.04166667,11,103,0.414176642,1.706999195,1.012190588,9,78,6,0,11,0.717030247342153,1.53780218301057,0.666666666666667,60.9166666666667,61.5833333333333,1.625,1.16666666666667,43.125,49.2916666666667,12.2291666666667,20.7083333333333
4796,"SP16B2N","SP16B2N-47",2016,"SP",2,"SP2",42.6815,-83.75499,"squash","B","Net","9/1/2016","APIS","APME","APIS","F","235",1,0,1,30,29.824,343,0.71941113,38,153,89,6,0.510614209,23,15,39.04166667,11,103,0.414176642,1.706999195,1.012190588,9,78,6,0,11,0.717030247342153,1.53780218301057,0.666666666666667,60.9166666666667,61.5833333333333,1.625,1.16666666666667,43.125,49.2916666666667,12.2291666666667,20.7083333333333
4819,"SP16C2N","SP16C2N-70",2016,"SP",2,"SP2",42.6815,-83.75499,"squash","C","Net","9/1/2016","NON","BOIM","BOMB","F","161",1,1,1,30,29.824,343,0.71941113,38,153,89,6,0.510614209,23,15,39.04166667,11,103,0.414176642,1.706999195,1.012190588,9,78,6,0,11,0.717030247342153,1.53780218301057,0.666666666666667,60.9166666666667,61.5833333333333,1.625,1.16666666666667,43.125,49.2916666666667,12.2291666666667,20.7083333333333
2821,"SP16B1P","SP16B1P-168",2016,"SP",1,"SP1",42.6815,-83.75499,"squash","B","Pan","8/14/2016","NON","LASI","LASI","F","40.5",0,0,0,30,29.824,343,0.71941113,38,153,89,6,0.510614209,23,15,39.04166667,26,240,0.764791667,4.251550044,1.957671226,29,75,83,6,8,0.737864537305896,1.57327256331014,1.66666666666667,14.8333333333333,16.5,5,2.375,35.2083333333333,39.1666666666667,17.4791666666667,10
2885,"SP16D1P","SP16D1P-232",2016,"SP",1,"SP1",42.6815,-83.75499,"flowers","D","Pan","8/14/2016","NON","LASI","LASI","F","82.7",0,0,0,30,29.824,343,0.71941113,38,153,89,6,0.510614209,23,15,39.04166667,26,240,0.764791667,4.251550044,1.957671226,29,75,83,6,8,0.737864537305896,1.57327256331014,1.66666666666667,14.8333333333333,16.5,5,2.375,35.2083333333333,39.1666666666667,17.4791666666667,10
4852,"SP16D2N","SP16D2P-103",2016,"SP",2,"SP2",42.6815,-83.75499,"flowers","D","Pan","9/1/2016","NON","LASI","LASI","M","25.6",0,0,0,30,29.824,343,0.71941113,38,153,89,6,0.510614209,23,15,39.04166667,11,103,0.414176642,1.706999195,1.012190588,9,78,6,0,11,0.717030247342153,1.53780218301057,0.666666666666667,60.9166666666667,61.5833333333333,1.625,1.16666666666667,43.125,49.2916666666667,12.2291666666667,20.7083333333333
2654,"SP16A1N","SP16A1N-1",2016,"SP",1,"SP1",42.6815,-83.75499,"squash","A","Net","8/14/2016","APIS","APME","APIS","F","116",1,1,1,30,29.824,343,0.71941113,38,153,89,6,0.510614209,23,15,39.04166667,26,240,0.764791667,4.251550044,1.957671226,29,75,83,6,8,0.737864537305896,1.57327256331014,1.66666666666667,14.8333333333333,16.5,5,2.375,35.2083333333333,39.1666666666667,17.4791666666667,10
2655,"SP16A1N","SP16A1N-2",2016,"SP",1,"SP1",42.6815,-83.75499,"squash","A","Net","8/14/2016","APIS","APME","APIS","F","161",1,1,1,30,29.824,343,0.71941113,38,153,89,6,0.510614209,23,15,39.04166667,26,240,0.764791667,4.251550044,1.957671226,29,75,83,6,8,0.737864537305896,1.57327256331014,1.66666666666667,14.8333333333333,16.5,5,2.375,35.2083333333333,39.1666666666667,17.4791666666667,10
2656,"SP16A1N","SP16A1N-3",2016,"SP",1,"SP1",42.6815,-83.75499,"squash","A","Net","8/14/2016","APIS","APME","APIS","F","159",0,1,1,30,29.824,343,0.71941113,38,153,89,6,0.510614209,23,15,39.04166667,26,240,0.764791667,4.251550044,1.957671226,29,75,83,6,8,0.737864537305896,1.57327256331014,1.66666666666667,14.8333333333333,16.5,5,2.375,35.2083333333333,39.1666666666667,17.4791666666667,10
2667,"SP16A1N","SP16A1N-14",2016,"SP",1,"SP1",42.6815,-83.75499,"squash","A","Net","8/14/2016","NON","BOIM","BOMB","F","too high",0,1,0,30,29.824,343,0.71941113,38,153,89,6,0.510614209,23,15,39.04166667,26,240,0.764791667,4.251550044,1.957671226,29,75,83,6,8,0.737864537305896,1.57327256331014,1.66666666666667,14.8333333333333,16.5,5,2.375,35.2083333333333,39.1666666666667,17.4791666666667,10
4830,"SP16D2N","SP16D2N-81",2016,"SP",2,"SP2",42.6815,-83.75499,"flowers","D","Net","9/1/2016","APIS","APME","APIS","F","273",1,1,1,30,29.824,343,0.71941113,38,153,89,6,0.510614209,23,15,39.04166667,11,103,0.414176642,1.706999195,1.012190588,9,78,6,0,11,0.717030247342153,1.53780218301057,0.666666666666667,60.9166666666667,61.5833333333333,1.625,1.16666666666667,43.125,49.2916666666667,12.2291666666667,20.7083333333333
4836,"SP16D2N","SP16D2N-87",2016,"SP",2,"SP2",42.6815,-83.75499,"flowers","D","Net","9/1/2016","APIS","APME","APIS","F","too high",1,1,1,30,29.824,343,0.71941113,38,153,89,6,0.510614209,23,15,39.04166667,11,103,0.414176642,1.706999195,1.012190588,9,78,6,0,11,0.717030247342153,1.53780218301057,0.666666666666667,60.9166666666667,61.5833333333333,1.625,1.16666666666667,43.125,49.2916666666667,12.2291666666667,20.7083333333333
4843,"SP16D2N","SP16D2N-94",2016,"SP",2,"SP2",42.6815,-83.75499,"flowers","D","Net","9/1/2016","APIS","APME","APIS","F","75.1",0,1,1,30,29.824,343,0.71941113,38,153,89,6,0.510614209,23,15,39.04166667,11,103,0.414176642,1.706999195,1.012190588,9,78,6,0,11,0.717030247342153,1.53780218301057,0.666666666666667,60.9166666666667,61.5833333333333,1.625,1.16666666666667,43.125,49.2916666666667,12.2291666666667,20.7083333333333
2674,"SP16B1N","SP16B1N-21",2016,"SP",1,"SP1",42.6815,-83.75499,"squash","B","Net","8/14/2016","NON","PEPR","PEPO","M","540",0,0,0,30,29.824,343,0.71941113,38,153,89,6,0.510614209,23,15,39.04166667,26,240,0.764791667,4.251550044,1.957671226,29,75,83,6,8,0.737864537305896,1.57327256331014,1.66666666666667,14.8333333333333,16.5,5,2.375,35.2083333333333,39.1666666666667,17.4791666666667,10
2698,"SP16C1N","SP16C1N-45",2016,"SP",1,"SP1",42.6815,-83.75499,"squash","C","Net","8/14/2016","NON","PEPR","PEPO","M","130",0,0,0,30,29.824,343,0.71941113,38,153,89,6,0.510614209,23,15,39.04166667,26,240,0.764791667,4.251550044,1.957671226,29,75,83,6,8,0.737864537305896,1.57327256331014,1.66666666666667,14.8333333333333,16.5,5,2.375,35.2083333333333,39.1666666666667,17.4791666666667,10
2704,"SP16C1N","SP16C1N-51",2016,"SP",1,"SP1",42.6815,-83.75499,"squash","C","Net","8/14/2016","NON","BOIM","BOMB","F","197",1,1,1,30,29.824,343,0.71941113,38,153,89,6,0.510614209,23,15,39.04166667,26,240,0.764791667,4.251550044,1.957671226,29,75,83,6,8,0.737864537305896,1.57327256331014,1.66666666666667,14.8333333333333,16.5,5,2.375,35.2083333333333,39.1666666666667,17.4791666666667,10
2724,"SP16C1N","SP16C1N-71",2016,"SP",1,"SP1",42.6815,-83.75499,"squash","C","Net","8/14/2016","NON","BOIM","BOMB","F","433",0,1,0,30,29.824,343,0.71941113,38,153,89,6,0.510614209,23,15,39.04166667,26,240,0.764791667,4.251550044,1.957671226,29,75,83,6,8,0.737864537305896,1.57327256331014,1.66666666666667,14.8333333333333,16.5,5,2.375,35.2083333333333,39.1666666666667,17.4791666666667,10
2777,"SP16D1N","SP16D1N-124",2016,"SP",1,"SP1",42.6815,-83.75499,"flowers","D","Net","8/14/2016","APIS","APME","APIS","F","232",1,0,1,30,29.824,343,0.71941113,38,153,89,6,0.510614209,23,15,39.04166667,26,240,0.764791667,4.251550044,1.957671226,29,75,83,6,8,0.737864537305896,1.57327256331014,1.66666666666667,14.8333333333333,16.5,5,2.375,35.2083333333333,39.1666666666667,17.4791666666667,10
4751,"SP16A2N","SP16A2N-2",2016,"SP",2,"SP2",42.6815,-83.75499,"squash","A","Net","9/1/2016","NON","BOIM","BOMB","F","too high",0,1,0,30,29.824,343,0.71941113,38,153,89,6,0.510614209,23,15,39.04166667,11,103,0.414176642,1.706999195,1.012190588,9,78,6,0,11,0.717030247342153,1.53780218301057,0.666666666666667,60.9166666666667,61.5833333333333,1.625,1.16666666666667,43.125,49.2916666666667,12.2291666666667,20.7083333333333
